Star Name,Distance (pc),Image URL,Spectral Class,Center Pixel,L/L_o,Average Color
Kalausi,40.85067444463508,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kalausi&format=jpg,"('K', '0', 'V')",255,0.5520000000000003,"[0.20258316911810068, 0.18237943335764806, 0.15556499112693384]"
Kamuy,135.37845045825603,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kamuy&format=jpg,"('K', '0', 'III')",255,50.00000000000002,"[0.1985674057390935, 0.16865191333577956, 0.1369292995752829]"
Kang,86.2976578815651,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kang&format=jpg,"('K', '2.5', 'III')",255,72.9757254464286,"[0.3233492389486627, 0.3073085223899067, 0.27757648829898474]"
Kaus Borealis,23.969319271332694,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kaus Borealis&format=jpg,"('K', '1', 'III')",255,58.00000000000003,"[0.16464070867796057, 0.21439240136860535, 0.2676875466095832]"
Kaus Media,127.440485293368,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kaus Media&format=jpg,"('K', '2.5', 'III')",254,72.9757254464286,"[0.28835575598736046, 0.29626854394863084, 0.28794699350657205]"
Keid,5.009819245721614,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Keid&format=jpg,"('K', '0', 'V')",251,0.5520000000000003,"[0.3507808176440801, 0.276091663178424, 0.18883950477928438]"
Khambalia,54.2752624208938,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Khambalia&format=jpg,"('A', '1', 'V')",255,30.30000000000001,"[0.20641482555171187, 0.29232646697698517, 0.3725564911599087]"
Kochab,40.14452027298274,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kochab&format=jpg,"('K', '4', 'III')",255,93.00000000000004,"[0.4592497654312188, 0.35214249946989473, 0.24555686606245872]"
Koeia,23.42309845430973,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Koeia&format=jpg,"('K', '5', 'V')",255,0.2160000000000006,"[0.10800110092647032, 0.11136610195992756, 0.14018113881633268]"
Kornephoros,42.66211604095562,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kornephoros&format=jpg,"('G', '7', 'III')",255,40.426122002654566,"[0.4183238995519068, 0.3792460459813552, 0.3421387436777234]"
Kurhah,29.59455460195324,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Kurhah&format=jpg,"('A', '7', 'V')",255,8.149286787824618,"[0.23528745600041875, 0.3269310150803026, 0.4132616730487621]"
Larawag,19.535065442469232,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Larawag&format=jpg,"('K', '1', 'III')",254,58.00000000000003,"[0.3786174000869931, 0.35272010596443115, 0.32449464157137975]"
Libertas,57.08316446230513,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Libertas&format=jpg,"('G', '9.5', 'III')",255,51.3861836088669,"[0.23337531224335234, 0.22879343676961583, 0.22609735445992565]"
Liesma,92.04458639765102,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Liesma&format=jpg,"('G', '0', 'V')",255,1.250000000000001,"[0.15446086006703807, 0.15221740767835576, 0.15119668590079346]"
Lilii Borea,52.52376700456957,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Lilii Borea&format=jpg,"('K', '0.5', 'III')",255,53.83398437500003,"[0.3498837111831908, 0.33139542317905357, 0.29860467627381365]"
Maasym,120.56472517270898,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Maasym&format=jpg,"('K', '3.5', 'III')",255,85.65299479166669,"[0.3596951088127559, 0.27782417582417585, 0.18256000861883215]"
Mago,121.66634222308738,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mago&format=jpg,"('K', '1', 'III')",255,58.00000000000003,"[0.21180529231805983, 0.2027621749734848, 0.19010954508731825]"
Mahasim,50.76142131979696,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mahasim&format=jpg,"('A', '0', 'V')",255,39.40000000000002,"[0.20945008651677932, 0.30934696436994735, 0.4111331390223885]"
Maia,117.50881316098707,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Maia&format=jpg,"('B', '8', 'III')",255,793.1576471739827,"[0.16427674491075692, 0.40152642752865647, 0.6391908688107932]"
Markab,40.883074407195416,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Markab&format=jpg,"('B', '9', 'III')",255,174.47810199244122,"[0.3116271231105351, 0.3922746813993608, 0.4752586954456732]"
Marohu,199.70842569848023,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Marohu&format=jpg,"('G', '8', 'V')",255,0.656,"[0.23298543054278514, 0.23401656673482826, 0.24182526301339516]"
Mebsuta,259.0673575129534,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mebsuta&format=jpg,"('G', '8', 'I')",255,32400.000000000025,"[0.39544617187225084, 0.34169878845460677, 0.28005253612334]"
Megrez,24.685262898049867,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Megrez&format=jpg,"('A', '2', 'V')",255,23.60000000000004,"[0.2810750922104309, 0.363245854365335, 0.44300534029955707]"
Meissa,336.7003367003367,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Meissa&format=jpg,"('O', '8', 'III')",255,276999.99999999814,"[0.1680085701588825, 0.2869922944043328, 0.3996389674130072]"
Mekbuda,325.42549383318686,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mekbuda&format=jpg,"('G', '1', 'I')",255,30543.814179203146,"[0.3558541260758053, 0.3505622571428122, 0.3415551351665857]"
Menkar,76.39419404125287,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Menkar&format=jpg,"('M', '1.5', 'III')",255,415.1655505952382,"[0.4100722228138892, 0.33792072451591776, 0.26512896367559297]"
Menkent,18.034265103697024,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Menkent&format=jpg,"('K', '0', 'III')",238,50.00000000000002,"[0.453752233883583, 0.3291891359370526, 0.20595640907836785]"
Menkib,381.6793893129771,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Menkib&format=jpg,"('O', '7.5', 'III')",255,323534.4191586394,"[0.3258794474958142, 0.2815286555663002, 0.226393770020793]"
Meridiana,36.91617075943947,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Meridiana&format=jpg,"('A', '2', 'V')",255,23.60000000000004,"[0.20603777086295055, 0.28107469228466553, 0.3520471091935169]"
Miaplacidus,34.698126301179734,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Miaplacidus&format=jpg,"('A', '1', 'III')",242,129.0000000000001,"[0.3841224349723367, 0.40038077285437623, 0.4185164550152735]"
Minchir,114.28571428571428,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Minchir&format=jpg,"('K', '1', 'III')",255,58.00000000000003,"[0.388070143364261, 0.2866782455017749, 0.16237488002193884]"
Minelauva,60.82725060827251,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Minelauva&format=jpg,"('M', '3', 'III')",255,642.9134199134204,"[0.4033792016806723, 0.30502153361344536, 0.19826050420168065]"
Mira,91.65902841429882,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mira&format=jpg,"('M', '5', 'III')",255,1099.9740259740272,"[0.2162298250254352, 0.32297368594143816, 0.42172830591090193]"
Mirach,60.53268765133172,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mirach&format=jpg,"('M', '0', 'III')",255,256.00432900432907,"[0.48614889995420335, 0.3779126528429652, 0.2710635408476878]"
Miram,269.54177897574124,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Miram&format=jpg,"('K', '3', 'I')",255,36100.00000000001,"[0.3834927375714668, 0.3125340888461907, 0.22984602142115557]"
Mirfak,155.27950310559004,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mirfak&format=jpg,"('F', '5', 'I')",255,29100.00000000001,"[0.3792104393743048, 0.39386019480631435, 0.41828055445662665]"
Misam,34.805126098971854,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Misam&format=jpg,"('G', '9.5', 'III')",255,51.3861836088669,"[0.36894584094914273, 0.3482311668402744, 0.321399933177414]"
Moldoveanu,162.6307144367285,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Moldoveanu&format=jpg,"('G', '1', 'V')",255,1.1613427585400125,"[0.17733273530192778, 0.20514006505451085, 0.25970724726292777]"
Monch,31.91258504703915,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Monch&format=jpg,"('K', '0', 'V')",244,0.5520000000000003,"[0.1149441371640681, 0.12845211704313628, 0.1548739741295291]"
Morava,430.23706062040185,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Morava&format=jpg,"('G', '1', 'V')",237,1.1613427585400125,"[0.1329525985151342, 0.14036923955541888, 0.1473030063406991]"
Mothallah,19.48140499892852,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mothallah&format=jpg,"('F', '5', 'III')",255,22.000000000000007,"[0.2875785467128028, 0.35940853517877736, 0.43411557093425607]"
Mouhoun,131.63957085499902,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Mouhoun&format=jpg,"('K', '0', 'III')",255,50.00000000000002,"[0.1685229322047722, 0.15296413435193829, 0.13677701553583999]"
Muscida,55.76156355424207,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Muscida&format=jpg,"('G', '5', 'III')",255,35.44044716134508,"[0.38935216228114733, 0.3781297481571788, 0.3608258548093964]"
Musica,75.17610001428346,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Musica&format=jpg,"('G', '6', 'III')",255,37.63881629651295,"[0.24967808851012574, 0.2277578358880726, 0.2026524040996914]"
Nahn,124.93753123438285,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nahn&format=jpg,"('G', '8.5', 'III')",255,46.15650048748618,"[0.2668204781344434, 0.2401016617163613, 0.2090848574124919]"
Naos,332.2259136212625,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Naos&format=jpg,"('O', '4', 'I')",255,1301975.328012533,"[0.24644176625081773, 0.3421187436420408, 0.44068305398426]"
Nashira,52.34588064092296,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nashira&format=jpg,"('F', '0', 'V')",255,5.209999999999999,"[0.37043004435816884, 0.3827801759001473, 0.3949191591530229]"
Nasti,60.38720274399449,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nasti&format=jpg,"('G', '1', 'V')",251,1.1613427585400125,"[0.1152144947014255, 0.11759117496957563, 0.12330795467403778]"
Natasha,33.52633325845785,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Natasha&format=jpg,"('K', '1.5', 'V')",255,0.4204726562500004,"[0.11823102401643412, 0.11351313921684036, 0.10943923184341424]"
Nekkar,72.05649228995533,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nekkar&format=jpg,"('G', '8', 'III')",255,44.00000000000003,"[0.388822449360315, 0.38844394042043456, 0.38665522793994916]"
Nembus,53.9115527066295,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nembus&format=jpg,"('K', '3', 'III')",255,79.00000000000003,"[0.3247108220475034, 0.3038492675425125, 0.2780986820092735]"
Nenque,42.25239042898852,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nenque&format=jpg,"('G', '2', 'V')",246,1.0700000000000005,"[0.1578539243038051, 0.14220071778437088, 0.12997662498747659]"
Nervia,42.87870472008781,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nervia&format=jpg,"('G', '3', 'V')",249,0.9776044316917158,"[0.08218106414062867, 0.16178563606978208, 0.22439933134288637]"
Nunki,69.83240223463686,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nunki&format=jpg,"('B', '2', 'V')",254,2797.2653996597364,"[0.2019594618492052, 0.3440694078588223, 0.48902812697504694]"
Nusakan,34.28179636612958,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nusakan&format=jpg,"('F', '2', 'V')",255,3.8900000000000015,"[0.2396513332836303, 0.34512984915132083, 0.44492482417555107]"
Nushagak,77.43414226200618,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Nushagak&format=jpg,"('F', '9', 'V')",255,1.1936696742331518,"[0.11330330635420546, 0.11558411505074108, 0.11547800467337194]"
Paikauhale,145.34883720930233,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Paikauhale&format=jpg,"('B', '0.2', 'V')",255,26178.3516720786,"[0.23710520552408632, 0.331410253596202, 0.42853304808577325]"
Petra,49.71636811987611,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Petra&format=jpg,"('K', '7', 'V')",254,0.1449999999999996,"[0.09218802752889235, 0.07696403064537073, 0.0648746915984937]"
Phact,80.12820512820512,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Phact&format=jpg,"('B', '9', 'V')",255,-14.66283156885038,"[0.2729546249934434, 0.37981019009366673, 0.4885470006096549]"
Phecda,25.50369803621525,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Phecda&format=jpg,"('A', '0', 'V')",255,39.40000000000002,"[0.28641973010125077, 0.37848567501062774, 0.47259401307603277]"
Pherkad,149.2537313432836,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Pherkad&format=jpg,"('A', '2', 'III')",255,100.00000000000024,"[0.2749913645022171, 0.3184233569357277, 0.36361301429944864]"
Phoenicia,19.629705240346112,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Phoenicia&format=jpg,"('K', '1', 'V')",244,0.4610000000000005,"[0.1920355771174449, 0.16631799903839456, 0.13720465179490168]"
Piautos,174.33143893169694,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Piautos&format=jpg,"('B', '9.5', 'V')",255,-1856.0377468477816,"[0.14215698717613712, 0.2129082271314415, 0.282810349676106]"
Pincoya,40.02129132698595,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Pincoya&format=jpg,"('K', '3.5', 'V')",198,0.2893736979166672,"[0.4920308682572196, 0.48038762175164823, 0.47003670929200325]"
Pleione,138.09484353854228,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Pleione&format=jpg,"('B', '8', 'V')",255,383.6866859166621,"[0.14197729244138546, 0.3107322276537067, 0.48086269612104615]"
Poerava,55.95188138201147,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Poerava&format=jpg,"('F', '7', 'V')",239,2.004294053099004,"[0.19253923614968302, 0.16987143132772442, 0.14252120886124053]"
Polaris,132.6259946949602,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Polaris&format=jpg,"('F', '8', 'I')",255,29700.00000000003,"[0.3402115949052524, 0.35616180129561037, 0.3831577937335308]"
Polis,11111.111111111111,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Polis&format=jpg,"('B', '8', 'I')",255,46349.44335084199,"[0.2081544001989904, 0.17384838518579046, 0.14238146793863501]"
Pollux,10.358400662937642,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Pollux&format=jpg,"('K', '0', 'III')",255,50.00000000000002,"[0.45613489119145, 0.46027321906752877, 0.46886709506445107]"
Porrima,12.02016984499991,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Porrima&format=jpg,"('F', '1', 'V')",255,4.514093709702788,"[0.3005573365954485, 0.3693009652767525, 0.4400400030933851]"
Praecipua,30.37574800279457,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Praecipua&format=jpg,"('K', '0', 'III')",255,50.00000000000002,"[0.3430713946305536, 0.3574551381493439, 0.3730788716056629]"
Prima Hyadum,46.15846200004616,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Prima Hyadum&format=jpg,"('G', '9.5', 'III')",255,51.3861836088669,"[0.3413093941280216, 0.35204940000691637, 0.37672000899125085]"
Propus,211.3628677713899,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Propus&format=jpg,"('M', '2', 'III')",255,483.0649350649352,"[0.25936081941263783, 0.19732617177200232, 0.13451874290565397]"
Proxima Centauri,1.3019705975979945,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Proxima Centauri&format=jpg,"('M', '5.5', 'V')",26,0.0058859789299242,"[0.12388598543428926, 0.09747734917685628, 0.07733265632886234]"
Rapeto,48.40739665020814,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rapeto&format=jpg,"('F', '8', 'V')",251,1.6800000000000024,"[0.11122349133828288, 0.08791776127926898, 0.07048962497620408]"
Rasalas,38.31843384897172,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rasalas&format=jpg,"('K', '2', 'III')",255,67.51190476190479,"[0.41754214263903355, 0.36929453000420187, 0.30972327703875374]"
Rasalgethi,110.25358324145536,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rasalgethi&format=jpg,"('M', '5', 'I')",255,165068.83116883074,"[0.4299965627076697, 0.31783343645210327, 0.19915442608675726]"
Rastaban,116.55011655011654,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rastaban&format=jpg,"('G', '2', 'I')",255,30800.00000000001,"[0.40853212834116637, 0.3637455305142296, 0.31265489186640183]"
Rigel,264.55026455026456,https://alasky.u-strasbg.fr/hips-image-services/hips2fits?hips=CDS%2FP%2FDSS2%2Fcolor&width=500&height=500&fov=1&projection=SIN&coordsys=icrs&rotation_angle=0.0&object=Rigel&format=jpg,"('B', '8', 'I')",252,46349.44335084199,"[0.4141760758415641, 0.5048874851306254, 0.5992133064504936]"
